date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:19:09	52458/52458	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202023%2009:50:32%20GMT	https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-11.html	D:/New%20folder/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-11.html	(from )
12:19:10	113/113	---M-Z	200	added ('OK')	text/plain	date:Tue,%2031%20Oct%202023%2006:49:09%20GMT	https://irsfoundation.com/robots.txt		(from )
12:19:11	3309/3309	---M--	200	added ('OK')	image/png	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/favicon/favicon.png	D:/New%20folder/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/favicon/favicon.png	(from https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-11.html)
12:19:11	3309/3309	---M--	200	added ('OK')	image/png	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/favicon/apple-touch-icon.png	D:/New%20folder/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/favicon/apple-touch-icon.png	(from https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-11.html)
12:19:11	9994/9994	---M--	200	added ('OK')	image/png	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/favicon/apple-touch-icon-72x72.png	D:/New%20folder/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/favicon/apple-touch-icon-72x72.png	(from https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-11.html)
12:19:12	20254/20254	---M--	200	added ('OK')	image/png	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/favicon/apple-touch-icon-114x114.png	D:/New%20folder/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/favicon/apple-touch-icon-114x114.png	(from https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-11.html)
12:19:12	28228/28228	---M--	200	added ('OK')	image/png	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/favicon/apple-touch-icon-144x144.png	D:/New%20folder/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/favicon/apple-touch-icon-144x144.png	(from https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-11.html)
12:19:12	29062/29062	---M-Z	200	added ('OK')	text/css	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/font-awesome.min.css	D:/New%20folder/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/font-awesome.min.css	(from https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-11.html)
12:19:12	1883/1883	---M-Z	200	added ('OK')	text/css	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/flaticon.css	D:/New%20folder/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/flaticon.css	(from https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-11.html)
12:19:13	220780/220780	---M-Z	200	added ('OK')	text/css	date:Wed,%2026%20Apr%202023%2014:14:36%20GMT	https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/bootstrap.min.css	D:/New%20folder/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/bootstrap.min.css	(from https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-11.html)
12:19:13	76783/76783	---M-Z	200	added ('OK')	text/css	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/animate.css	D:/New%20folder/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/animate.css	(from https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-11.html)
12:19:13	4614/4614	---M-Z	200	added ('OK')	text/css	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/owl.carousel.css	D:/New%20folder/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/owl.carousel.css	(from https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-11.html)
12:19:14	1055/1055	---M-Z	200	added ('OK')	text/css	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/owl.theme.css	D:/New%20folder/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/owl.theme.css	(from https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-11.html)
12:19:14	1729/1729	---M-Z	200	added ('OK')	text/css	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/slick.css	D:/New%20folder/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/slick.css	(from https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-11.html)
12:19:14	3158/3158	---M-Z	200	added ('OK')	text/css	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/slick-theme.css	D:/New%20folder/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/slick-theme.css	(from https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-11.html)
12:19:14	4638/4638	---M-Z	200	added ('OK')	text/css	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/owl.transitions.css	D:/New%20folder/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/owl.transitions.css	(from https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-11.html)
12:19:15	5053/5053	---M-Z	200	added ('OK')	text/css	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/jquery.fancybox.css	D:/New%20folder/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/jquery.fancybox.css	(from https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-11.html)
12:19:15	6951/6951	---M-Z	200	added ('OK')	text/css	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/magnific-popup.css	D:/New%20folder/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/magnific-popup.css	(from https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-11.html)
12:19:15	82988/82988	---M-Z	200	added ('OK')	text/css	date:Sat,%2029%20Apr%202023%2006:05:28%20GMT	https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/style.css	D:/New%20folder/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/css/style.css	(from https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-11.html)
12:19:15	15431/15431	---M-Z	200	added ('OK')	text/html	date:Sat,%2029%20Apr%202023%2005:58:56%20GMT	https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/blog.html	D:/New%20folder/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/blog.html	(from https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-11.html)
12:19:16	47026/47026	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/couple/img-1.jpg	D:/New%20folder/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/couple/img-1.jpg	(from https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-11.html)
12:19:16	41692/41692	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/couple/img-2.jpg	D:/New%20folder/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/couple/img-2.jpg	(from https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-11.html)
12:19:17	23521/23521	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/story/img-1.jpg	D:/New%20folder/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/story/img-1.jpg	(from https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-11.html)
12:19:18	53116/53116	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/story/img-3.jpg	D:/New%20folder/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/story/img-3.jpg	(from https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-11.html)
12:19:18	53806/53806	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/story/img-2.jpg	D:/New%20folder/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/story/img-2.jpg	(from https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-11.html)
12:19:18	47626/47626	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/story/img-7.jpg	D:/New%20folder/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/story/img-7.jpg	(from https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-11.html)
12:19:19	12783/12783	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2002:15:32%20GMT	https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/story/img-5.jpg	D:/New%20folder/wedding/irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/images/story/img-5.jpg	(from https://irsfoundation.com/tf/templates/wedding/lovely-wedding/lovely-wedding/index-11.html)
